date,C,BAC,JPM,WFC,UBS,WB,AXP,RY,DB,TBBK,TD,BNS,FNM,BK,FRE,BMO,BCM,STI,STT,COF,PNC,BBK,RF,SLM,NCC,GS,MS,MER,BEN,SCHW,CME,BLK,TROW,LM,AMTD,ETFC,AB,SEIC,NDAQ,JNS,EV,FII,RJF,IVZ,AMG,JEF,IDC,MORN,WDR,LAZ,AIG,UNH,MFC,MET,PRU,ALL,TRV,AFL,HIG,SLF,AET,CB,ACE,PGR,MMC,LNC,PFG,L,CI,GNW,AON,XL,HUM,CNA,CVH
6/15/2004,-0.012184833,0.000950705,-0.021282221,-0.009353729,-0.02270288,-0.008392814,-0.008709057,-0.021387996,-0.009424684,-0.008805918,-0.050970124,-0.011742404,0.018529223,-0.038562955,0.010111003,-0.015280482,-0.030072173,-0.014611859,-0.022290391,-0.009238573,-0.019771452,-0.026378841,-0.029542512,0.013065064,-0.013956185,-0.040319159,-0.062866573,-0.048615875,-0.015405937,-0.038947356,0.009543627,-0.040271515,-0.043582062,-0.032226399,-0.121115573,-0.054830298,-0.035170012,-0.048639467,NA,-0.050209159,-0.008472324,-0.019544977,-0.016048914,-0.023723935,-0.00773348,-0.076639014,-0.009411756,NA,-0.052302192,NA,-0.026578537,-0.020596317,-0.013984313,-0.008298839,-0.020381334,0.008682173,0.011519638,-0.017611569,-0.010501118,-0.027368445,-0.017954396,-0.008980341,-0.0265735,0.000462759,-0.020504728,-0.032230999,-0.023411375,-0.016324427,0.001306947,0.001990991,-0.010793853,0.031341308,-0.042464062,-0.019072671,-0.019867583
6/22/2004,-0.000638,0.003442874,-0.00778526,0.008755336,-0.007835047,-0.049724895,0.005466591,0.018135379,-0.034721334,0.014925376,-0.001220657,0.01686472,0.010659466,0.0092561,0.009025321,-0.000508788,0.002066938,0.004016097,0.033047437,-0.000847663,-0.002960767,0.021893793,0.000538806,0.030177925,0.028307324,0.004323239,0.019949158,-0.014911866,0.001604851,0.035049254,0.024785532,0.00305464,0.011027856,-0.001918932,-0.008159579,0.004604069,0.017618526,-0.009653148,NA,0.013845202,0.0162884,0.008169935,0.016699041,0.00957291,0.015787388,0.027333323,0.063539174,NA,0.02169807,NA,0.002079023,-0.036409285,0.025012925,-0.010320752,0.023266239,0.013462741,-0.008965324,0,0.022286253,0.023448829,0.001651326,-0.003361528,0.020593885,-0.0090195,0.005290995,-0.012759518,-0.014840195,0.011120577,-0.02364028,0.067560888,-0.005631815,-0.011717791,0.01249212,-0.004358001,-0.030507815
6/29/2004,-0.014045538,0.000591612,0.035984899,-0.023995914,-0.018841793,-0.010242687,-0.00446601,0.004795594,0.011008712,-0.038865502,-0.013137803,0.005653962,0.003375023,-0.005434777,0.027646721,0.005344848,0.001650203,-0.005538471,-0.014375361,-0.036623359,-0.023756544,-0.011515809,-0.010500792,0.018027072,-0.025280836,0.037527611,0.00421855,-0.002953662,0.003204483,0.020105877,0.09069765,0.010578616,0.029018313,0.030875406,0.040219428,0.012832295,0.004477658,0.05595665,NA,0.027312142,-0.000262799,-0.008103728,0.013368998,-0.002917575,-0.006098787,0.003244659,-0.022333871,NA,0.009233645,NA,-0.013139759,0.000162839,0.009811305,0.003382157,0.010494087,0.000653367,-0.011002463,-0.00491161,0.003262661,0.013041908,-0.013777652,-0.003226297,-0.010089167,-0.008984792,0.029748266,0.023658225,0.011877168,0.012013586,0.019756415,0.05025593,-0.003539836,-0.023843672,0.005552139,-0.010101048,0.015628336
7/6/2004,-0.018994195,-0.01076027,-0.027161162,-0.007497826,-0.010590229,-0.007649047,-0.00858199,0.014318206,-0.03545205,0.012021855,0.009287902,0.005996995,-0.011772899,-0.018784192,0.012818506,0.00962028,0.007001651,-0.011912136,0.004313868,-0.004109772,-0.002661585,-0.007585987,0.031352951,-0.041810152,0.011239175,-0.019148969,-0.026541902,-0.027587445,-0.028748226,-0.051867218,0.006823076,0.043616239,-0.017600021,-0.030170049,-0.067662605,-0.013574712,-0.000594367,-0.019145281,NA,-0.042296006,0.012877837,-0.040849673,-0.017338899,-0.043891762,-0.042359449,-0.044954702,-0.007995396,NA,-0.012351347,NA,-0.003503854,-0.021657678,-0.003736864,-0.00533704,-0.013414166,0.010228453,-0.0274413,0.013326775,0.002365056,0.010090498,-0.033313444,-0.018684776,-0.019672862,-0.009419558,-0.000888909,-0.02439545,0.016032103,-0.007189438,-0.013255698,-0.015507328,-0.01989341,0.004137816,-0.012269869,0,-0.018714941
7/13/2004,-0.003300363,0.017571044,-0.002953037,0.01493328,-0.012416194,0.01564268,-0.026362386,0.018373284,-0.020083995,0.02699784,0.02116572,0.011549906,0.00638203,-0.02366865,0.019218803,0.028836451,-0.017177917,0.035071265,-0.080589051,-0.021223211,-0.000190589,0.017198942,-0.016286645,-0.025153993,-0.009119398,-0.019956577,-0.029030984,-0.051789817,-0.002466655,-0.05361058,-0.055484967,-0.016413401,-0.049470691,-0.029185541,-0.056550372,-0.064220168,0.027951192,0.005228289,NA,-0.038485842,-0.006746293,-0.00988078,-0.056003034,-0.032899722,-0.023563443,-0.021672919,-0.010362712,NA,-0.032422453,NA,-0.011111124,0.031790942,-0.004751249,-0.011578646,0.000877213,0.009909585,-0.005846455,-0.001461309,-0.017843963,-0.027557738,0.067564245,0.006446781,0.029013558,-0.027457478,-0.008451896,-0.03421806,-0.003099482,-0.02138768,-0.020814822,0.035103542,0.010873477,0.010102279,0.075155221,-0.003401374,0.041958033
7/20/2004,-0.027593819,0.001527134,-0.019924552,0.005019922,-0.014161789,0.003348248,-0.007476313,0.018041797,-0.024112566,-0.012618318,-0.000600795,0.005524848,0.046786919,0.026737969,0.022075651,0.004630818,0.015189337,-0.001210132,-0.020467229,-0.001505889,-0.043660646,0.024154632,-0.004304671,0.025276438,0.03048609,-0.007304157,-0.02101012,0.002811233,0.011745306,0.023121476,-0.059790731,-0.001081577,-0.022917107,-0.06886502,0.069930049,0.009803959,-0.003181967,0.099167843,NA,0.006561705,0.003918535,-0.002064676,-0.015847269,-0.02848106,-0.010160951,0.043613716,0.016288468,NA,-0.012446158,NA,-0.021760757,0.063719965,0,-0.020285688,0.016652107,-0.00511949,-0.03528512,0.012195122,-0.039039017,-0.001771138,0.014693933,-0.028452199,-0.051691746,-0.056220954,-0.004037692,0.002044064,-0.021481123,-0.023059717,-0.017789843,0.006521723,-0.039799165,-0.053296428,0.016753375,-0.050511931,0.045149508
7/27/2004,-0.003405169,-0.003049521,0.014010942,-0.010850862,-0.014218722,-0.009121242,0.006514652,-0.016641462,-0.01962938,0.006034791,-0.018334854,-0.008058583,-0.054658019,-0.008333326,-0.037348102,0.00024256,-0.009428143,0.00151444,-0.028843981,0.033629972,0.001594933,0.019129967,-0.006318608,-0.045711321,0.011163765,-0.010144884,0.00392081,0.001201469,-0.015682213,-0.014689278,-0.005405408,-0.030317136,0.015124999,-0.002002298,0.02661063,0.061165059,-0.027277964,-0.020504779,NA,-0.070404166,-0.013531107,-0.021724109,-0.028488796,-0.078175901,-0.031864797,0.039801021,-0.013737824,NA,-0.045079905,NA,0.029950532,-0.067333974,-0.02211058,-0.002041403,-0.010129336,0.004502553,-0.008746303,-0.013734932,-0.012031257,-0.054293849,-0.086659051,-0.008739645,-0.019573858,-0.024087032,-0.018018086,-0.037397954,-0.022241493,-0.034349141,-0.059401422,-0.023758067,-0.02949966,-0.016541596,0.003409061,-0.031991351,-0.012648331
8/3/2004,0.003189052,0.009529383,0.004334864,0.000870612,-0.003568741,-0.007633591,0.009506497,0.029010982,-0.047885722,0.002469996,0.032761779,0.026957147,0.010111066,0.009803946,0.001246523,0.021828803,0.046761809,-0.007258366,0.018709146,0.005544168,-0.001393382,-0.00488554,0.002342758,0.033907382,0.002208165,-0.012501415,0.013566286,-0.014800034,0.003517446,-0.010321118,0.009750588,0.003509351,0.0002159,-0.027460846,-0.014097293,-0.028362343,0.007159841,0.007407454,NA,-0.039270716,-0.025850687,-0.002114958,-0.009774817,-0.090989378,0.003092542,-0.006379609,0.01567037,NA,-0.026903587,NA,0.005081884,0.013170754,0.035457378,0.047340703,-0.003701328,0.002774836,-0.006417157,-0.042511646,0.017554908,0.041275812,0.081148566,0.041453987,-0.003538018,0.021364127,0.006880804,0.033670833,-0.033087119,0.031557818,0.021214149,0.007079639,0.028857253,-0.014982298,0.015288814,-0.018195313,-0.006897956
8/10/2004,0.003178914,-0.009439431,-0.002158026,-0.008350723,-0.025817092,-0.004072405,0.003606498,-0.01196073,-0.00794119,0.007039802,-0.024014272,-0.017259963,-0.009445907,-0.018377277,0.008092073,-0.043674344,-0.019371408,-0.004874329,-0.012167185,-0.00972139,0.013354634,-0.009043987,0.014357208,-0.014315442,-0.002754125,-0.027030141,-0.023524636,-0.018676374,-0.001030912,0.020857509,0.088333101,-0.01891589,-0.000647642,0.003094449,-0.02306273,0.03201508,-0.030509444,-0.026534524,NA,-0.048905116,-0.013809968,-0.004591987,0.002145972,-0.028182698,-0.028187597,0.004815397,0.008571407,NA,0.011997889,NA,-0.037499976,0.012197052,0.006203474,0.008370514,-0.014860064,0.005321413,-0.078848233,-0.015565114,-0.048026057,-0.016216244,0.007967696,-0.007277669,-0.02181082,-0.032480187,-0.01958999,-0.012528543,0.004277403,-0.034482773,-0.003994886,-0.068541277,-0.062453257,-0.00086103,0.03346349,-0.04916797,-0.026394087
8/17/2004,0.022181972,0.022117615,0.025412235,0.015438615,0.040594387,0.021808248,-0.007187075,0.013186352,0.01067301,0.008388667,0.032199314,0.016465451,0.039994271,0.014129269,0.027477598,0.012161773,-0.000201615,0.026327892,0.039042537,0.019926749,0.03796224,0.016166956,0.024358186,0.011090626,0.014084566,0.012659733,0.025129783,0.039925534,0.038596469,0.071509549,-0.018690962,0.05265716,0.038669278,0.022622037,0.033994302,0.048357639,0.016498653,0.019704383,NA,0.013046821,0.035694759,0.015968731,-0.017130604,-0.006999969,0.036709696,0.037699691,0.010764903,NA,0.047938161,NA,-0.003064338,0.030600925,-0.000246568,-0.002766975,-0.002883786,-0.023502025,-0.00584285,0.001036731,-0.026122424,0.009890127,0.063810283,-0.00254336,0.008296596,0.020008028,-0.002788168,0.007843141,0.009126841,0.013370025,0.022781937,0.01273578,-0.0011966,0.020680777,0.009174315,-0.014717539,0.004891925
8/24/2004,0.016829015,0.020833394,0.01740047,0.005010316,-0.000294371,0.042685683,0.000402181,0.023469219,0.000733398,-0.002079704,0.035609156,0.01799856,0.005200455,0.027168259,-0.001051678,0.01275136,0.015725859,0.002237045,0.00559159,0.012210867,-0.002084529,0.008211437,0.00899739,0.030556232,0.022058756,0.013195965,0.009521905,0.015317296,0.047893479,0.027542398,0.010968733,-0.005848928,0.019966702,0.00301666,0.050228329,0.024369077,0.015930231,0.025764933,NA,0.048484875,0.060975588,0.009081391,0.015250478,0.028197354,0.032131174,0.032635511,0.025784702,NA,0.037875084,NA,0.030591393,-0.000307641,-0.003946715,0.005826833,0.013348131,0.039462267,0.00382019,0.026929077,0.003185224,0.001450886,-0.008399728,0.011699397,0.007456954,0.036334942,0.026794072,0.016937553,0.014169468,0.011205475,0.012549067,0.008383806,0.017172459,-0.006472479,0.001069441,0.023415418,0.01379311
8/31/2004,0.014372903,0.014319502,0.025654358,0.009970807,-0.006184741,0.000213184,0.005427145,-0.055868256,0.006888371,0.024661308,-0.011651033,-0.03076382,0.013614704,0.01051202,0.009475183,-0.00024209,0.011314007,0.01339288,0.004003566,-0.038319571,0.019179611,0.017816257,0.028343991,-0.011150497,0.006927848,0.024220299,0.018061362,0.00058775,0.010240867,-0.025773196,-0.024045149,0.131599326,0.0099918,0.011027534,-0.009565188,0.000849556,0.013905362,0.026059652,NA,-0.007225461,0.003248403,-0.001384528,0.039484983,0.037218424,0.038754722,-0.000894532,0.027322406,NA,0.030331724,NA,0.011788015,0.017697658,0.026002952,0.027586207,0.013830979,-0.015227359,0.015515187,0.011094267,0.022058818,0.002173106,0.006190266,0.008302524,-0.01607966,0.020071161,0.014068503,0.01958134,0.031807364,0.015192108,0.031138566,0.049884524,0.018845758,-0.005806595,0.014957302,-0.049309664,0.016006388
9/7/2004,0.013525059,-0.015784773,0.007326859,0.016510659,0.043117555,0.011511424,0.019392267,0.021417474,0.02401749,0.016949153,0.020989062,0.025173314,0.04150442,0.015436275,0.028009493,0.020828302,0.012561322,0.01835536,0.019938005,0.037190032,0.008384587,0.008252013,0.026943292,0.007175776,0.00635083,0.028778603,0.039227315,0.04033682,0.026281166,0.023280452,0.085480276,0.023669496,0.027861924,0.016732752,0.033362608,0.003395582,0.032681614,0.02509179,NA,0.045851538,0.028642532,0.03639512,0.025185823,0.062322931,0.019775764,0.034019793,0.004255315,NA,0.022539088,NA,0.019932704,0.030999594,0.01062029,0.023892601,0.0415764,0.014827384,-0.008936223,0.007231943,0.019293661,0.013733255,0.016297918,0.024114091,0.018158256,0.014943922,0.016558552,0.046578381,0.024488687,0.031338074,0.036658692,0.005719361,0.044701342,0.0495727,0.026315789,0.015352652,0.010043367
9/14/2004,-0.000423649,0.001807048,-0.009530907,-0.014233126,0.006818121,0.001053725,0.006667977,0.007349766,0.029992902,-0.01766669,0.003942642,0.002491092,-0.014057312,-0.014871142,-0.0104348,0.008303641,0.006978108,-0.023936497,-0.014987021,0.046101279,-0.015521067,0.001736104,0.0024126,0.029771043,0.006836764,0.020275345,-0.010242809,-0.016563167,0.017194119,-0.003102351,-0.004290327,-0.006281759,0.006089204,0.020358383,0.078164748,0.038071132,0.009042094,0.031940289,NA,-0.022268594,-0.032687615,0.002341127,-0.007249307,-0.030222236,0.038784458,0.006926345,0.009533915,NA,-0.007197474,NA,-0.015964817,0.025814053,0.030331992,0.002097583,-0.010602876,-0.003757051,0,-0.00495174,0.002887397,0.017112352,0.013700013,0.014931815,0.008662424,0.042699428,0.003521898,-0.008647961,0.018841343,0.011607997,-0.007391335,0.001749738,0.016598999,-0.024837158,0.011282016,0.043318407,0.021836594
9/21/2004,-0.032633972,0.007440853,0.015446867,0.003397329,0.021162529,-0.00568422,0.002922223,-0.001502139,0.036433887,-0.008143868,0.019074341,0.017039387,-0.010464296,0.004696454,0.010544834,0.013882356,0.029066377,0.021568903,-0.042337337,0.006392835,0.011261304,-0.007675107,-0.003910983,0.083765735,0.017759213,0.008501627,0.003832901,0.013779928,0.012767471,-0.035269724,0.050594196,0.000403481,0.022452122,-0.003584175,-0.037036984,-0.030154917,0.008121,0.008678023,NA,0.012811341,0.002002454,-0.01668335,0.00933061,0.066911137,0.046959247,0.031814291,-0.003147926,NA,0.004077941,NA,-0.007832134,0.008149838,0.021325962,-0.015698647,0.003362048,0.028284146,0.022396755,-0.01691964,0.028950757,0.025937601,-0.00450498,0.009619469,0.005809536,0.00047062,0.019960514,-0.001276625,-0.009384492,0.001687518,0.023945093,-0.003493447,0.012699579,0.03938764,-0.013691611,-0.023501777,-0.012020627
9/28/2004,-0.029353781,-0.022381379,-0.017955048,0.004570856,-0.024039761,-0.002329041,-0.012626218,0.006877277,-0.047536615,-0.025316448,-0.0077072,0.005235589,-0.114871147,-0.023706209,-0.026811572,-0.004409344,-0.014029181,0.010267521,-0.026018905,0.013380261,-0.010207855,-0.019461142,-0.016007211,0.007067888,-0.024121181,-0.019388872,-0.067392183,-0.051538597,-0.039595163,-0.039784933,0.053780545,-0.027292267,-0.062058432,-0.067266193,-0.07610477,-0.065546198,-0.011388885,-0.036134166,NA,-0.075895991,-0.000749407,-0.035629428,-0.041398666,-0.040378028,-0.023161803,-0.061388863,-0.006842061,NA,-0.025270734,NA,-0.036368787,0.04481628,-0.026100805,0.005847986,-0.019057588,-0.026079921,-0.074537771,-0.008352266,-0.044613752,0.003074826,0.040833562,-0.02886374,-0.022099474,-0.022582901,-0.012473158,-0.022155883,0.001114542,-0.015498685,-0.020818468,-0.009640636,-0.000716606,-0.027048696,0.019537231,-0.016847175,0.02626498
10/5/2004,0.004739316,0.023809544,0.002031437,0.016852039,0.008635343,0.012309037,0.037969633,0.015154812,0.04725297,0.020709026,0.034674065,0.033333369,-0.014336904,0.02838577,-0.001638133,0.045687623,0.040978939,0.004294347,0.021985823,-0.008668998,0.030376877,0.026972046,0.031307446,0.011772707,0.036287171,0.010853236,0.013715497,0.011544546,0.044185605,0.003359432,0.059008121,0.041188714,0.045195466,0.041457726,0.048715695,0.053057568,0.015453758,0.04433198,NA,0.036501939,0.021749973,0.024630569,0.046121608,0.00805731,0.022205501,0.02989045,0.011128727,NA,0.034259248,NA,-0.027208903,0.001900358,0.030762053,0.055496788,0.029035026,0.010460251,0.022748285,0.026033702,0.039700659,0.020435915,0.002932264,0.016303635,0.085772991,0.015523477,0.015461736,0.028758162,0.018647319,0.009924741,0.040192256,0.081858423,0.02258878,0.026699624,0.023701428,-0.01999183,-0.017312725
10/12/2004,0.006289281,0.018112646,0.001267087,0.001988713,-0.006596508,0.013626786,-0.000947673,0.019974704,-0.009478129,0.003094916,0.021715855,0.003696257,0.034242457,0.024276673,-0.015811419,0.018279084,0.020594151,-0.017246389,-0.047883408,-0.030808568,-0.018926313,0,0.006250087,0.002461414,-0.023090582,0.005527763,-0.012520172,0.032664303,0.045502828,-0.026785689,-0.02104329,-0.046727787,0.007596404,-0.014441748,0.004222989,-0.006831762,0.053126785,-0.020512747,NA,0.071166564,0.017372227,-0.023351658,0.002805599,-0.009769148,-0.002209111,0.00545984,-0.009433978,NA,-0.00805731,NA,0.013233041,-0.016664351,0.001808769,-0.033299901,-0.030083003,-0.009316786,0.022542831,-0.011691572,-0.024256698,0.006675593,-0.003024529,-0.013060843,-0.045175021,0.01161279,-0.003002346,-0.018424454,-0.002732199,-0.001355504,-0.032059372,-0.018813946,-0.026998613,-0.016890109,-0.040394075,-0.019567078,0.009000333
10/19/2004,-0.027008909,-0.025697303,-0.038724344,-0.018359256,0.004803673,-0.003515991,-0.010244753,0.026798662,-0.006603745,-0.02468287,0.012070298,0.030465344,-0.007324934,-0.001623352,-0.011821861,0.003064785,0.018392835,-0.012327752,0.037414988,-0.028317614,-0.031719516,-0.014618438,0.010056201,-0.011607153,-0.021298693,-0.016175059,-0.013905936,-0.008765226,-0.03471633,0.026376093,0.027792987,-0.023673541,-0.042335176,0.017283524,0.021867054,0.028374886,-0.007882371,-0.018615456,NA,0.006164329,-0.010822529,-0.026722933,-0.02438052,-0.031390084,0.011254624,0.067447747,-0.013756626,NA,-0.043321259,NA,-0.143662762,-0.083769657,-0.02347102,-0.119917146,-0.082994675,-0.028631118,-0.089065275,-0.056632268,-0.145308705,-0.027519892,-0.128627781,-0.067894042,-0.178845618,0.026121537,-0.481608959,-0.09277237,-0.05671232,-0.052086864,-0.136100664,-0.045018755,-0.308108081,-0.077311132,-0.07494862,-0.058598692,-0.242740509
10/26/2004,-0.00573526,-0.011046025,-0.012901471,-0.010951941,0.000562442,-0.002698237,-0.007475549,0.011041944,0.005426693,-0.005623896,0.012963443,0.033138354,0.020218345,0.037398362,0.014417216,0.006329134,0.030334904,0.011453727,0.017564402,0.040428598,-0.005747112,0.01508671,0.007320644,-0.033649456,0.002919337,0.007522078,0.021360406,0.017300994,0.00877193,-0.010055883,-0.023801157,0.039651958,0.057529237,0.120036931,0.017283954,0.007525096,-0.009533814,0.05364545,NA,0.027910198,0.023583695,-0.005057781,0.043424804,-0.046296295,0.000729741,0.028915713,0.059549391,NA,-0.004716999,NA,0.045580607,0.067819581,0.031892791,0.081518555,0.066013574,0.024311555,0.069054576,0.004268939,0.102270607,0.009887519,0.036323604,0.079012267,0.121568585,0.058561701,0.197925327,0.029964379,0.059541075,0.060139622,0.06311737,0.049759904,0.121875004,0.044628408,0.033851203,0.051871881,-0.007518873
11/2/2004,0.035994494,0.02963299,0.02827414,0.018739327,0.044125903,0.026222729,0.042873721,0.034551188,0.041155081,0.011311406,0.017148759,0.010377416,0.033415381,0.024137886,0.016631365,0.017349799,0.023485383,0.020615648,0.048791689,0.022380849,0.022736036,0.033440731,0.016278998,0.042533294,0.027255855,0.051087892,0.05888328,0.033635727,0.040521771,0.067720136,0.085093582,0.025792252,0.044283255,0.041055199,0.110841417,0.102074649,0.010695125,0.009563999,NA,-0.001986801,0.035629455,0.048656434,0.049077347,0.099999972,0.033910678,0.043195416,0.015189835,NA,-0.014691917,NA,0.018896061,0.012955896,0.067189247,0.046802754,0.0247265,0.010712,0.030184122,-0.044899008,0.006469139,0.046590112,0.07010072,0.037757429,0.020710071,-0.002048986,-0.043297539,0.000692652,0.041392603,0.038831661,-0.00078739,0.023700691,-0.050139359,-0.001273221,0.056897553,0.072041181,0.022474829
11/9/2004,0.029175891,0.016825375,0.014526625,0.029264214,0.041991857,0.046035295,0.011666686,0.021689081,0.057153912,0.038448041,0.011323526,0.009959529,-0.019456878,0.002142746,-0.000446145,0.021104278,-0.009145315,0.024608758,-0.010533236,0.04418481,0.011680462,0.015100605,0.008867317,0.105581686,0.003348817,0.023541345,-0.002876348,0.021023724,0.042620745,0.030655387,0.062903211,-0.005617202,0.089563181,0.017104876,-0.035688258,-0.018072272,0.027248746,0.072164954,NA,0,0.065825753,0.003116349,0.079715611,0.028243575,0.049550369,0.043152894,0.009975101,NA,0.043771034,NA,-0.01171305,0.102599711,-0.041972716,0.015856527,0.047832538,0.002701602,0.06416638,0.029207211,0.065967551,0.027419367,0.12222688,0.022326389,0.037944627,0.027987857,-0.029688688,0.053760914,0.019742037,0.038192789,0.089834526,0.045085242,0.021994174,0.045750757,0.158456011,0.038799972,0.113114295
11/16/2004,-0.003462451,0.018288703,-0.016364085,0.010235598,0.025445638,0.012989495,0.020684555,-0.003193653,0.013853099,0.011780559,0.004478734,-0.013251165,-0.009279108,0.000305385,0.013242068,0.020041734,0.021647943,0.006247461,0.006209776,0.007459831,0.018621974,0.006139366,0.011341018,0.038118432,-0.006418485,0.028254173,0.00980766,0.01611462,0.013305515,0.071794852,0.051802595,0.011432394,-0.012414053,0.029585822,0.067598223,0.083588969,0.004893088,0.003378406,NA,0.079628454,-0.009468527,0.018294812,0.015597881,0.03175973,-0.013440847,-0.008130085,0.005432129,NA,0.04746538,NA,0.031275745,0.018408765,-0.003285904,0.006397134,-0.01345017,0.043316065,0.003579325,0.001891884,-0.003490975,0.038618569,0.017903822,-0.005527146,-0.017009347,-0.007673665,0.027238861,0.01160505,0.000516176,0.030995609,0.005206082,0.018266663,-0.001434753,0.013544629,0.021920211,-0.003850538,0.063456859
11/23/2004,-0.018241046,-0.007911031,-0.023654791,0.003538135,0.014107605,0.009569378,0.007891005,-0.004146272,0.004232238,-0.002328666,-0.015853342,-0.019987548,-0.022190214,-0.003053388,-0.011747363,-0.021694666,0.007555832,-0.011037569,-0.009698008,0.014553803,-0.009140768,0.001408063,-0.025231224,-0.005468801,-0.032041386,0.000867686,-0.0192344,-0.004933899,-0.011232386,0.021052658,0.020347305,-0.007180762,0.000169902,-0.000302545,-0.008843297,-0.004953977,0.013582747,0.006475006,NA,-0.006760947,-0.013686667,-0.010169466,-0.007508509,0.04908479,0.032867852,-0.012295042,0.005893857,NA,-0.017157915,NA,0.024740549,0.021542721,0.010329697,0.004322353,0.014872985,0.011124382,-0.005761292,0.024008616,0.011146509,-0.010278118,0.023543419,0.026975811,0.022985521,-0.025847483,0.019251681,-0.012987062,-0.004643872,0.035529856,0.010214344,-0.016793913,-0.010057428,-0.008419148,0.016302062,0.005025093,0.001460457
11/30/2004,-0.01017472,-0.002801747,0.00239617,-0.010096171,0.006086174,-0.018957346,-0.008718891,-0.003974245,0.021071643,-0.012004022,0.012081539,0.003505437,0.012378372,0.007963195,0.014264473,-0.030334745,-0.014509282,-0.005301301,-0.008235009,-0.011199187,0.003690051,-0.005155787,0.006327329,0.004909662,-0.010144081,0.009151378,-0.014563107,-0.013458511,0.050079956,0.011246474,-0.045782541,-0.001339487,0.004755414,0.030862344,-0.005710201,-0.014224805,0.002275604,0.00643335,NA,0.024133626,0.056167382,0.007534223,0.017193948,-0.015067374,0.045012357,-0.008542892,0.00195317,NA,0.01611462,NA,-0.013239852,0.004120668,-0.022623469,-0.012658228,-0.003663755,-0.007858576,0.006622457,-0.008956801,0.007874016,-0.016188228,0.060681988,0.005939769,0.02044932,-0.010548078,0.018888122,0.00921057,-0.023328188,0.025073413,-0.002848257,0.020962694,0.021770719,0.015633473,0.047699415,0.004230793,0.033958356
12/7/2004,0.027932961,-0.009077199,0.004249664,0.000809442,0.006790161,0.007922702,-0.004666996,-0.000190046,0.027948055,-0.008099891,0.016165171,0.036519518,0.024599745,0.002734736,0.001904443,0.012297729,-0.035401147,-0.000420847,0.001346444,0.001399855,0.005882347,-0.010129571,-0.007144898,-0.005862796,-0.024541629,0.01269563,0.037241367,0.02854066,0.005485306,0.002780327,0.099330573,-0.001207032,0.019100762,0.025095379,-0.000717892,0.062049108,-0.003531771,0.035796412,NA,0.005438076,0.016058403,0.039428954,0.004056824,0.006441217,0.000157752,-0.007877885,-0.006822675,NA,0.008369983,NA,0.022099472,-0.038020538,0.008457624,0.019487136,0.042492298,0.005940579,0.00932018,0.037214289,0.017500043,0.026699802,0.003290856,-0.005248675,-0.008659042,-0.000989079,0.041273183,0.004563213,0.023089143,0.006007698,0.074692996,-0.013688164,0.040719634,0.016852397,0.095890455,0.010723814,-0.028611766
12/14/2004,0.01891302,-0.000436132,0.024596675,0.018278892,0.020600861,0.045245411,0.009017132,-0.028886364,-0.002753216,0.010547852,-0.022271166,-0.020220584,0,-0.000606075,0.005410188,-0.038149982,-0.023495159,0.020766149,0.054908131,0.040284637,0.01133039,0.015706803,0.012377561,0.045606443,0.024329586,0.035724396,0.039323703,0.049040164,0.035005384,0.083179354,0.041087668,0.035316197,0.038646508,0.04151756,0.002155153,0.015624968,0.049367108,0.063688026,NA,-0.009615376,0.037356315,0.017004593,0.050505049,-0.033600006,0.051743158,-0.009925502,0.044651707,NA,0.044560965,NA,0.005559855,0.090338831,-0.012800746,0.015593631,0.040760374,-0.00531497,0.011135249,0.021014856,0.028101875,-0.015421782,0.048780449,0.011608032,0.05016227,-0.045874567,0.058112177,0.031364932,0.011154353,-0.013223379,0.072425209,0.048188125,0.046405845,0.03614778,0.103676457,-0.009473286,0.087533734
12/21/2004,0.006827389,0.010473479,0.008518276,-0.011914217,-0.007569444,-0.03228177,0.008757781,0.013111585,-0.01242381,0.039730585,0.01151437,0.023139515,-0.000568276,0.009702841,0.044211763,0.029248829,0.030909768,0.014295545,0.023369418,0.010872213,0.021322738,-0.004686054,0.00653976,0.019740611,0.009176792,-0.044321035,-0.003838404,-0.014307114,0.029282576,0.026450465,-0.016697198,-0.00856026,-0.006228033,-0.017319617,0.01863801,-0.016722408,-0.020506689,-0.017637464,NA,0.010315539,0.007123083,-0.008681687,-0.019871821,-0.014072854,-0.006149633,-0.022556428,0.019727484,NA,-0.016729386,NA,0.010597488,-0.019332569,-0.003129877,0.004705265,0.016757661,0.000395814,-0.020145045,0.004267022,0.019566919,0.008906544,-0.005292671,0.003390201,-0.002614083,-0.026173229,0.018412757,-0.029152672,0.028989253,-0.002449541,-0.000123848,-0.032732669,0.006956515,-0.005793439,-0.01932045,0.019510338,0.007247779
